Date,Close,High,Low,Open,Volume,returns,rolling_mean,rolling_std,zscore,signal,position,strategy_returns,trade,equity_curve,buy_hold,volatility,regime,future_return,target,zscore_feature,vol_feature,momentum
2017-05-10,208.00009155273438,208.00009155273438,207.3757520235191,207.58386961040986,54293800,0.0017942956331441127,205.6202278137207,2.1195906775331586,1.1227940206754574,0,0.0,0.0,0.0,1.0087509050105634,1.196888249108754,0.004561089242731456,low,-0.0020447852762882444,0,1.1227940206754574,0.004561089242731456,0.0011623342253710208
2017-05-11,207.57521057128906,207.73996867965013,206.49128957571077,207.54919752591178,62358300,-0.0020447852762882444,205.85218811035156,2.0634847902220943,0.8350061357864673,0,0.0,-0.0,0.0,1.0087509050105634,1.194440869639614,0.004443399780252771,low,-0.0016725672186485786,0,0.8350061357864673,0.004443399780252771,0.0005186948042852776
2017-05-12,207.2283172607422,207.61852611513942,206.9595070106342,207.323702823502,53912700,-0.0016725672186485786,206.13270645141603,1.8251542415210895,0.6002839565017118,0,0.0,-0.0,0.0,1.0087509050105634,1.1924430869964406,0.004125333509346181,low,0.005508361168527356,1,0.6002839565017118,0.004125333509346181,-0.0006016602787624791
2017-05-15,208.37295532226562,208.4943539331432,207.63588382171568,207.65323026082854,61918900,0.005508361168527356,206.38114242553712,1.7715934926661385,1.1243058325592228,0,0.0,0.0,0.0,1.0087509050105634,1.1990114941925307,0.003869098607809042,low,-0.0009162122206145727,0,1.1243058325592228,0.003869098607809042,0.0005333582673765808
2017-05-16,208.18212890625,208.69373625685057,207.79192013429116,208.6677232208168,51241800,-0.0009162122206145727,206.65038681030273,1.5990405046551195,0.9579132557856196,0,0.0,-0.0,0.0,1.0087509050105634,1.1979129452088941,0.00377749316807468,low,-0.017903169207461905,0,0.9579132557856196,0.00377749316807468,0.0005338184172240127
2017-05-17,204.48817443847656,208.18217186348366,204.42746852090303,208.18217186348366,172174100,-0.017903169207461905,206.75357513427736,1.3608238344554695,-1.6647273794313628,0,0.0,-0.0,0.0,1.0087509050105634,1.1764665070550102,0.005700654328892022,low,0.004020386057539954,1,-1.6647273794313628,0.005700654328892022,-0.0034056745508971907
2017-05-18,205.31195068359375,206.16174090554728,204.14997750334095,204.4101211476201,107047700,0.004020386057539954,206.8155746459961,1.2564639942615636,-1.1967107448121015,0,0.0,0.0,0.0,1.0087509050105634,1.1811963565971368,0.005483061230062277,low,0.006482982546051419,1,-1.1967107448121015,0.005483061230062277,-0.002192640284131551
2017-05-19,206.64730834960938,207.31500719544832,205.7454921627825,205.79751823855761,115011400,0.006482982546051419,206.97685928344725,0.9729075919677327,-0.33872788799124626,0,0.0,0.0,0.0,1.0087509050105634,1.1888540319604157,0.005584352103225425,low,0.005064597135052159,1,-0.33872788799124626,0.005584352103225425,-0.0005615303311915515
2017-05-22,207.69654846191406,207.861306522099,207.08955552816983,207.15891480792322,61010600,0.005064597135052159,207.07874603271483,0.9335141314491265,0.6618029747875309,0,0.0,0.0,0.0,1.0087509050105634,1.1948750986846777,0.005160808177123381,low,0.0022105935526691538,1,0.6618029747875309,0.005160808177123381,-0.0006502831378865908
2017-05-23,208.15618896484375,208.3209470718812,207.68792768889972,208.0694699933112,48341700,0.0022105935526691538,207.14378128051757,0.9620145996873434,1.0523828688828756,0,0.0,0.0,0.0,1.0087509050105634,1.197516481874075,0.00502711626296252,low,0.0023301992552194287,1,1.0523828688828756,0.00502711626296252,-2.492198322984534e-05
2017-05-24,208.6417999267578,208.7458521156482,208.05213998297606,208.3903360597866,46927700,0.0023301992552194287,207.2396011352539,1.0122762301735049,1.3851938331729556,0,0.0,0.0,0.0,1.0087509050105634,1.2003069338882508,0.005041446034596339,low,0.004768134291766068,1,1.3851938331729556,0.005041446034596339,0.004021751709306421
2017-05-25,209.63900756835938,209.9164977213546,208.94530864878885,209.15341303207651,64071700,0.004768134291766068,207.3766128540039,1.1409807296003034,1.9828509418805162,0,0.0,0.0,0.0,1.0087509050105634,1.2060301585403679,0.005132667760607804,low,-0.00020702486992936107,0,1.9828509418805162,0.005132667760607804,0.004171301356151644
2017-05-26,209.59561157226562,209.76035642612135,209.37014756859512,209.44818669380922,46629900,-0.00020702486992936107,207.53399734497071,1.2204613897073073,1.6892088882789889,0,0.0,-0.0,0.0,1.0087509050105634,1.2057804803036651,0.005094024176099788,low,-0.0008689672520969935,0,1.6892088882789889,0.005094024176099788,0.002833299872955488
2017-05-30,209.41355895996094,209.665022836249,209.11873559287594,209.27481388199428,35201900,-0.0008689672520969935,207.65626831054686,1.2817452580249398,1.3710139658498983,0,0.0,-0.0,0.0,1.0087509050105634,1.2047326965530636,0.005088707617869716,low,-0.00024878993775215974,0,1.3710139658498983,0.005088707617869716,0.001646586995525658
2017-05-31,209.36146545410156,209.7430076799328,208.6677535190861,209.70831480588197,91796000,-0.00024878993775215974,207.77202682495118,1.3274862792652844,1.1973296100883815,0,0.0,-0.0,0.0,1.0087509050105634,1.2044329711804802,0.0050919927164705696,low,0.007921047682623404,1,1.1973296100883815,0.0050919927164705696,0.0011547102974413948
2017-06-01,211.0264129638672,211.04375940473994,209.53493660379107,209.82109333663263,68962000,0.007921047682623404,207.98360900878907,1.490722767947442,2.0411601811567643,-1,0.0,0.0,0.0,1.0087509050105634,1.2139733421757246,0.005329022522405645,low,0.0033227148631085686,1,2.0411601811567643,0.005329022522405645,0.00227287998292219
2017-06-02,211.728759765625,211.88485124705335,210.78358396801957,211.0784072611607,88666100,0.0033227148631085686,208.21816864013672,1.6898088899248862,2.0775077858918856,-1,-1.0,-0.0038227148631085686,1.0,1.0048947379328053,1.2180070294431895,0.005354044103552984,low,-0.0007375958380769715,0,2.0775077858918856,0.005354044103552984,0.00198379609719069
2017-06-05,211.57264709472656,211.84145730247263,211.373196165825,211.55530065928872,44698800,-0.0007375958380769715,208.40416793823243,1.8450594455045906,1.7172775458340894,0,-1.0,0.0007375958380769715,0.0,1.0056359441092098,1.2171086325275238,0.005326807692285516,low,-0.003201730395229637,0,1.7172775458340894,0.005326807692285516,0.0018776819035611681
2017-06-06,210.89633178710938,211.5640175484556,210.81827942481334,211.00905056561416,50375400,-0.003201730395229637,208.5580841064453,1.920445901167342,1.2175545685732494,0,0.0,-0.0005,1.0,1.0051331261371552,1.213211778824464,0.005401116901357986,low,0.0018482613419246866,1,1.2175545685732494,0.005401116901357986,0.0014111292749346392
2017-06-07,211.28648376464844,211.51193449239145,210.56675887847075,211.23445769143487,54144300,0.0018482613419246866,208.74104766845704,1.9997666471638076,1.2728665616068202,0,0.0,0.0,0.0,1.0051331261371552,1.215454111254833,0.0053919560493161205,low,0.0004926975238011929,1,1.2728665616068202,0.0053919560493161205,0.0018305395308700085
2017-06-08,211.39060974121094,211.86753763132825,210.8616557597095,211.38194313646613,65950700,0.0004926975238011929,208.91057357788085,2.0759100572709595,1.1946741886256855,0,0.0,0.0,0.0,1.0051331261371552,1.2160529624857421,0.005388111396255439,low,-0.0015190876145784594,0,1.1946741886256855,0.005388111396255439,0.0003448694991055663
2017-06-09,211.06973266601562,212.4571433508012,209.80370735008688,211.6593792299721,132256400,-0.0015190876145784594,209.08529968261718,2.104466904951281,0.9429623144605304,0,0.0,-0.0,0.0,1.0051331261371552,1.2142056714917586,0.005374725446364361,low,-0.00020525988094908173,0,0.9429623144605304,0.005374725446364361,-0.0006234909964318393
2017-06-12,211.0264129638672,211.07843905502793,210.17662260150766,210.82697520393188,86108100,-0.00020525988094908173,209.27520446777345,2.099437250834712,0.8341323349376021,0,0.0,-0.0,0.0,1.0051331261371552,1.2139564437801804,0.005348650371064975,low,0.004877949376443158,1,0.8341323349376021,0.005348650371064975,-0.0005170238050062613
2017-06-13,212.0583038330078,212.11032992317647,211.21718009139528,211.5640295134911,60067000,0.004877949376443158,209.45947189331054,2.176399700949542,1.1940968097741569,0,0.0,0.0,0.0,1.0051331261371552,1.2198780618581473,0.0053219040620121815,low,-0.001268374442696164,0,1.1940968097741569,0.0053219040620121815,0.0010989121493282978
2017-06-14,211.7895050048828,212.33579221266734,210.96571442778435,212.32712560765611,78602300,-0.001268374442696164,209.63984069824218,2.214122002369432,0.9708879205121388,0,0.0,-0.0,0.0,1.0051331261371552,1.2183307997012807,0.005328726139939676,low,-0.0019265169143390412,0,0.9708879205121388,0.005328726139939676,0.00047558499240412744
2017-06-15,211.3818817138672,211.50328030230716,210.15921599578732,210.43669281302704,66464900,-0.0019265169143390412,209.98452606201172,1.8815345114017976,0.7426680953167277,0,0.0,-0.0,0.0,1.0051331261371552,1.215983664808396,0.003099144701055382,low,0.00021869932740770808,1,0.7426680953167277,0.003099144701055382,-8.257895223919357e-06
2017-06-16,211.42811584472656,211.5936774103937,210.54804151184246,211.5413976098634,84553100,0.00021869932740770808,210.29033432006835,1.5499386611661141,0.7340816466905766,0,0.0,0.0,0.0,1.0051331261371552,1.2162495996180285,0.0030629870074600084,low,0.008290504411223108,1,0.7340816466905766,0.0030629870074600084,0.00033929949317331414
2017-06-19,213.18824768066406,213.24923634067045,212.16002966360008,212.25588038302146,65123800,0.008290504411223108,210.61738128662108,1.4259061102851631,1.8029703186620327,0,0.0,0.0,0.0,1.0051331261371552,1.2263329222888102,0.0032402895196212977,low,-0.006766711680415619,0,1.8029703186620327,0.0032402895196212977,0.002038452351607752
2017-06-20,211.7505340576172,212.83974097731274,211.73311632000974,212.83103210850902,56906400,-0.006766711680415619,210.82008056640626,1.2682766451420633,0.7336360681046077,0,0.0,-0.0,0.0,1.0051331261371552,1.2180346809794802,0.0036237381270718605,low,-0.00024712501094645804,0,0.7336360681046077,0.0036237381270718605,-0.0002904798597640031
2017-06-21,211.69821166992188,212.25588496879118,211.22768022549286,212.14261651319507,55977600,-0.00024712501094645804,210.99718170166017,1.1147217460581647,0.6288833699895621,0,0.0,-0.0,0.0,1.0051331261371552,1.21773367414561,0.0036210013349767243,low,-0.00045289669733476046,0,0.6288833699895621,0.0036210013349767243,-8.622997341406192e-05
2017-06-22,211.60235595703125,212.2036001689382,211.42808554824168,211.70692883908893,44148100,-0.00045289669733476046,211.14520950317382,0.973048785085365,0.46980835993472625,0,0.0,-0.0,0.0,1.0051331261371552,1.217182166586356,0.003614337625358307,low,0.0011938004947596303,1,0.46980835993472625,0.003614337625358307,0.00020849406998679423
2017-06-23,211.85511779785156,212.18622767710423,211.28001332380447,211.66341630650254,66986800,0.0011938004947596303,211.25601501464843,0.9170726630200735,0.6532773327144992,0,0.0,0.0,0.0,1.0051331261371552,1.2186352392590394,0.0034890261460618324,low,0.0006575848011374967,1,0.6532773327144992,0.0034890261460618324,0.0004035143034571786
2017-06-26,211.99447631835938,212.94427468243464,211.7853571377032,212.5260097291613,56700500,0.0006575848011374967,211.37595825195314,0.8423051396712179,0.7343159115088251,0,0.0,0.0,0.0,1.0051331261371552,1.2194365952705066,0.00348482241502436,low,-0.008088684177948637,0,0.7343159115088251,0.00348482241502436,-0.0011230696185599437
2017-06-27,210.28663635253906,212.07293827520004,210.26920531977657,211.77666390216672,82247700,-0.008088684177948637,211.41961212158202,0.7531540357818163,-1.5043081696652727,0,0.0,-0.0,0.0,1.0051331261371552,1.2095729577763306,0.003980329497731392,low,0.008910543005732047,1,-1.5043081696652727,0.003980329497731392,-0.0013874641180665474
2017-06-28,212.1687774658203,212.36918779574532,211.07084849322783,211.30612088678072,70042600,0.008910543005732047,211.55997772216796,0.5942181950066933,1.0245390477238712,0,0.0,0.0,0.0,1.0051331261371552,1.2203509096351672,0.004426879129687826,low,-0.008827898464536606,0,1.0245390477238712,0.004426879129687826,0.0004440694852691536
2017-06-29,210.30401611328125,212.36914757675268,209.09281890323146,212.31686778719327,106949700,-0.008827898464536606,211.52385787963868,0.6478899091615281,-1.8827917353059276,0,0.0,-0.0,0.0,1.0051331261371552,1.209577775713803,0.00456427574174741,low,0.001862804430388866,1,-1.8827917353059276,0.00456427574174741,-0.0012309308681712156
2017-06-30,210.69613647460938,211.48908210473473,210.50443504104103,211.11438810422226,86820700,0.001862804430388866,211.47222671508788,0.6714198526406199,-1.1558940913442357,0,0.0,0.0,0.0,1.0051331261371552,1.2118309825533025,0.004516881001019554,low,0.0016942975992206154,1,-1.1558940913442357,0.004516881001019554,-0.0010971300810453683
2017-07-03,211.0534210205078,212.07291695089415,211.0534210205078,211.63723424751635,39153800,0.0016942975992206154,211.44626541137694,0.6773447354905184,-0.5799770342713889,0,0.0,0.0,0.0,1.0051331261371552,1.2138841848777038,0.004535601385150079,low,0.0023094286545138065,1,-0.5799770342713889,0.004535601385150079,-0.0008897875214287449
2017-07-05,211.54139709472656,211.75051629633847,210.6090296676008,211.41940646179233,54427600,0.0023094286545138065,211.4785186767578,0.6650262957507708,0.09455027323058826,0,0.0,0.0,0.0,1.0051331261371552,1.2166875637975214,0.0045060183651095065,low,-0.009186605458103809,0,0.09455027323058826,0.0045060183651095065,0.001189835045063744
2017-07-06,209.60694885253906,210.896565916886,209.42395626898553,210.77457529317726,65400800,-0.009186605458103809,211.39454193115233,0.7856540630907071,-2.2752928580054768,1,0.0,-0.0,0.0,1.0051331261371552,1.205510335183132,0.004941974516352976,low,0.006464268667685563,1,-2.2752928580054768,0.004941974516352976,-0.002429594647703427
2017-07-07,210.96629333496094,211.11442386854364,209.6156742045538,210.18206973458612,57972300,0.006464268667685563,211.37332611083986,0.7914734097192404,-0.5142722053332208,0,1.0,0.005964268667685563,1.0,1.0111280101482278,1.2133030778714273,0.0051736477385616675,low,0.00107320673251264,1,-0.5142722053332208,0.0051736477385616675,0.0006288387787410065
2017-07-10,211.1928253173828,211.56751934898887,210.66129189764914,210.96627510253822,36663300,0.00107320673251264,211.3794807434082,0.789464407857989,-0.23643298439740731,0,0.0,-0.0005,1.0,1.0106224461431539,1.214605202903177,0.005168706434682188,low,-0.0007429388896687335,0,-0.23643298439740731,0.005168706434682188,0.00047091923916576134
2017-07-11,211.03598022460938,211.34967228836572,209.86835382461976,211.1928196084974,50354600,-0.0007429388896687335,211.3799591064453,0.789242079701448,-0.43583444254018583,0,0.0,-0.0,0.0,1.0106224461431539,1.2137028254623463,0.005171387460523694,low,0.007486697687829822,1,-0.43583444254018583,0.005171387460523694,-1.6528058612108468e-05
2017-07-12,212.6218719482422,212.78743350586683,212.00320994404407,212.00320994404407,59610400,0.007486697687829822,211.40813751220702,0.8240296888684862,1.472925614733376,0,0.0,0.0,0.0,1.0106224461431539,1.2227894515994477,0.00533126756860204,low,0.0016788934234719538,1,1.472925614733376,0.00533126756860204,0.0010189257480510948
2017-07-13,212.97914123535156,213.092422998322,212.40403684855306,212.63060037449395,39471600,0.0016788934234719538,211.46761932373047,0.8930528200981216,1.6925336078721682,0,0.0,0.0,0.0,1.0106224461431539,1.224842384768029,0.005331234794304328,low,0.004653072829021063,1,1.6925336078721682,0.005331234794304328,0.0031920255243662473
2017-07-14,213.9724578857422,214.32972084467653,212.88325127629287,212.97910198976356,60262700,0.004653072829021063,211.5971481323242,1.0534313478767718,2.254831089093277,-1,0.0,0.0,0.0,1.0106224461431539,1.2305416655884265,0.005390580642977218,low,-0.00012209347825612414,0,2.254831089093277,0.005390580642977218,0.0028297863566333474
2017-07-17,213.9463348388672,214.27745792892873,213.77206442682748,213.89405504485327,33531900,-0.00012209347825612414,211.72305908203126,1.1755775604474634,1.8912199684975954,0,-1.0,-0.00037790652174387587,1.0,1.0102405253297357,1.2303914244763356,0.005392417785355049,low,0.0005295581365133471,1,1.8912199684975954,0.005392417785355049,0.0025907263144795945
2017-07-18,214.05966186523438,214.11194167030587,213.19700519360578,213.5368372225535,42742500,0.0005295581365133471,211.76662979125976,1.2467354468619634,1.8392290680000984,0,0.0,-0.0005,1.0,1.0097354050670708,1.2310429882662635,0.005079425225836364,low,0.005399332028024259,1,1.8392290680000984,0.005079425225836364,0.0028452257197160106
2017-07-19,215.21856689453125,215.22727576286687,214.36461914228397,214.37334130660176,51034300,0.005399332028024259,211.94003143310547,1.466231910987879,2.236027900400047,-1,0.0,0.0,0.0,1.0097354050670708,1.2376897981006842,0.004926895278175661,low,0.000445075990124883,1,2.236027900400047,0.004926895278175661,0.0024277525877548977
2017-07-20,215.3143768310547,215.59320682076344,214.7654124223429,215.4712162072697,47135200,0.000445075990124883,212.1208396911621,1.646699759524594,1.9393560492257345,0,-1.0,-0.000945075990124883,1.0,1.008781128379363,1.2382406641130415,0.0049214899954908705,low,-0.0008905629529579165,0,1.9393560492257345,0.0049214899954908705,0.0021809891010854837
2017-07-21,215.12271118164062,215.1488510820248,214.51274471672465,214.73930824803008,82340800,-0.0008905629529579165,212.29685745239257,1.7717601102882752,1.5949415007363894,0,0.0,-0.0005,1.0,1.0082767378151734,1.2371379328507364,0.004928541558697704,low,-0.0002432507074440466,0,1.5949415007363894,0.004928541558697704,0.001072261944689688
2017-07-24,215.0703887939453,215.20979713639554,214.59984408824064,215.04423560275796,46622300,-0.0002432507074440466,212.45762100219727,1.872571939184885,1.3952829993198324,0,0.0,-0.0,0.0,1.0082767378151734,1.2368369981733647,0.0049333546530287795,low,0.0024280083087410836,1,1.3952829993198324,0.0049333546530287795,0.0010480304988521034
2017-07-25,215.5932159423828,215.92433903415252,215.36666573516052,215.8197661496051,54915600,0.0024280083087410836,212.63755798339844,1.9946493421902958,1.481793263841959,0,0.0,0.0,0.0,1.0082767378151734,1.239840048681488,0.004947413572143002,low,4.0341410066608184e-05,1,1.481793263841959,0.004947413572143002,0.0014277205332976508
2017-07-26,215.60191345214844,215.9156054973058,215.34051449450024,215.8807567349459,47575400,4.0341410066608184e-05,212.9033218383789,2.0188826543163114,1.336675813227692,0,0.0,0.0,0.0,1.0082767378151734,1.239890065577309,0.00448769176061717,low,-0.0009298937119699474,0,1.336675813227692,0.00448769176061717,0.00035592240970612064
2017-07-27,215.40151977539062,216.09861474020028,214.0770406718503,216.06376597515103,70766600,-0.0009298937119699474,213.06495895385743,2.08529642751227,1.1204933700100768,0,0.0,-0.0,0.0,1.0082767378151734,1.2387370996017948,0.004128445990154902,low,-0.0011734957481642765,0,1.1204933700100768,0.004128445990154902,8.092846928715457e-05
2017-07-28,215.14889526367188,215.27959479243242,214.4692311221477,214.92233168584073,50088400,-0.0011734957481642765,213.30720291137695,2.0283141184199454,0.9079916841133089,0,0.0,-0.0,0.0,1.0082767378151734,1.2372834468823188,0.0035002125951850175,low,-0.0005671112121976315,0,0.9079916841133089,0.0035002125951850175,2.4341910245882564e-05
2017-07-31,215.02691650390625,215.64557870225437,214.81778395033186,215.54972794386427,65838700,-0.0005671112121976315,213.52374191284179,1.965077596119686,0.7649441396272024,0,0.0,-0.0,0.0,1.0082767378151734,1.2365817695669252,0.00351589651206543,low,0.002225876779048967,1,0.7649441396272024,0.00351589651206543,-4.0430190704834415e-05
2017-08-01,215.50607299804688,215.662912370428,214.98324849815106,215.62806360855865,55050400,0.002225876779048967,213.74637451171876,1.9222371143960604,0.9154429873137642,0,0.0,0.0,0.0,1.0082767378151734,1.2393342482131997,0.0035232851630128312,low,0.00048503444610453164,1,0.9154429873137642,0.0035232851630128312,-8.085649664325766e-05
2017-08-02,215.61062622070312,215.75004785602735,214.67825899244878,215.63676611532904,47211200,0.00048503444610453164,213.94983596801757,1.8916783510986626,0.8779453714850585,0,0.0,0.0,0.0,1.0082767378151734,1.23993536801382,0.0035123956492428225,low,-0.0019416927497596286,0,0.8779453714850585,0.0035123956492428225,8.08211056432703e-06
2017-08-03,215.1923828125,215.52349258904115,214.91353953122382,215.49735269341895,40856000,-0.0019416927497596286,214.22910766601564,1.607775403815694,0.5991353917955495,0,0.0,-0.0,0.0,1.0082767378151734,1.237527794499577,0.002688665500498827,low,0.0018204561919268295,1,0.5991353917955495,0.002688665500498827,-0.00019427769699360923
2017-08-04,215.58448791503906,215.9155976814008,215.20108506306107,215.68033862803355,60191800,0.0018204561919268295,214.46001739501952,1.437076810654771,0.7824707153316345,0,0.0,0.0,0.0,1.0082767378151734,1.2397806596357555,0.0024062529597222034,low,0.0018577005438083479,1,0.7824707153316345,0.0024062529597222034,0.00040451269102461193
2017-08-07,215.9853515625,215.9853515625,215.54966883401892,215.65424173012192,31995000,0.0018577005438083479,214.69964370727538,1.2511529481687345,1.0276184515302125,0,0.0,0.0,0.0,1.0082767378151734,1.2420838008413637,0.0024124756518849777,low,-0.0024641747272067306,0,1.0276184515302125,0.0024124756518849777,0.000889475042225808
2017-08-08,215.4537811279297,216.89154186277244,215.07910042780605,215.6716224547865,61719400,-0.0024641747272067306,214.9205337524414,0.9151570238706387,0.5826840220631511,0,0.0,-0.0,0.0,1.0082767378151734,1.2390230893302576,0.002511186398460775,low,-4.029832232398502e-05,0,0.5826840220631511,0.002511186398460775,-4.8535259025331724e-05
2017-08-09,215.44509887695312,215.49737867450057,214.40817190565855,214.76543491687417,62632600,-4.029832232398502e-05,215.06169509887695,0.7435875750524192,0.5156134811009232,0,0.0,-0.0,0.0,1.0082767378151734,1.238973158778437,0.0020069293480358096,low,-0.01421588931564027,0,0.5156134811009232,0.0020069293480358096,-0.00015360181271103506
2017-08-10,212.40402221679688,214.73928837081584,212.35174242086774,214.60857558501237,120479500,-0.01421588931564027,215.0329391479492,0.833987997296524,-3.1522239404815107,1,0.0,-0.0,0.0,1.0082767378151734,1.2213600534881937,0.003867098840274872,low,0.0014759101311715532,1,-3.1522239404815107,0.003867098840274872,-0.0026084411258871635
2017-08-11,212.71774291992188,213.31027837749468,212.39534193764374,212.63061434697283,74869900,0.0014759101311715532,214.9702033996582,0.9561980965636279,-2.3556420869600045,1,1.0,0.0009759101311715532,1.0,1.0092607252986316,1.2231626711649453,0.0037226053016680247,low,0.009864340408594642,1,-2.3556420869600045,0.0037226053016680247,-0.0026773503380382187
2017-08-14,214.82644653320312,215.0442879102448,213.9638031895468,213.99865195964117,73291900,0.009864340408594642,215.014208984375,0.9263854652617775,-0.2026828552613418,0,1.0,0.009864340408594642,0.0,1.0192164166540025,1.2352283641284023,0.004361766099924389,low,-0.0001218922451332603,0,-0.2026828552613418,0.004361766099924389,-0.00107602236508096
2017-08-15,214.80026245117188,215.22723624890662,214.4952925636297,215.20980521945344,55242700,-0.0001218922451332603,215.05123901367188,0.9006663915864128,-0.2786565201549663,0,0.0,-0.0005,1.0,1.0187068084456756,1.2350777993698465,0.004361649319009724,low,0.0017428675043383215,1,-0.2786565201549663,0.004361649319009724,-0.0006075658686662659
2017-08-16,215.17495727539062,215.72392168942733,214.74798347603098,215.32308778635706,56715500,0.0017428675043383215,215.04905853271484,0.9002926871552225,0.13984201412721273,0,0.0,0.0,0.0,1.0187068084456756,1.2372303763316979,0.004204852460281506,low,-0.01571376758286479,0,0.13984201412721273,0.004204852460281506,-0.00025093270333380454
2017-08-17,211.82017517089844,214.87867570406235,211.82017517089844,214.5649836826091,128490400,-0.01571376758286479,214.87434844970704,1.150396573064402,-2.6548873234844255,1,0.0,-0.0,0.0,1.0187068084456756,1.2177888257515612,0.005473748012783603,low,-0.0015643434745839734,0,-2.6548873234844255,0.005473748012783603,-0.0005505083567787089
2017-08-18,211.48907470703125,212.77869160921608,211.04466990113158,211.65462294297717,136748000,-0.0015643434745839734,214.69266662597656,1.3742569627908787,-2.331144760903641,1,1.0,-0.0020643434745839734,1.0,1.0166038476931465,1.2158837857485754,0.00547629048669822,low,0.0007825136800078658,1,-2.331144760903641,0.00547629048669822,-0.0011585590779298143
2017-08-21,211.65463256835938,211.91604482560402,210.72227858256187,211.42808236993656,65469700,0.0007825136800078658,214.52187881469726,1.5284438106718634,-1.8759251902610141,0,1.0,0.0007825136800078658,0.0,1.017399354111115,1.2168352314442235,0.005487082233327333,low,0.010402630556688837,1,-1.8759251902610141,0.005487082233327333,-0.0029749244236471693
2017-08-22,213.86788940429688,214.0247287674596,212.22100961119543,212.23844063909527,63140100,0.010402630556688837,214.43561248779298,1.5134097175417995,-0.37512847771206737,0,0.0,-0.0005,1.0,1.0168906544340595,1.2294935188053007,0.00599982501777519,low,-0.003591618737436041,0,-0.37512847771206737,0.00599982501777519,-0.0008700198632827498
2017-08-23,213.10113525390625,213.52810911682874,212.75259438750788,212.90072492052627,50203800,-0.003591618737436041,214.31057357788086,1.5152843655011967,-0.7981593102325546,0,0.0,-0.0,0.0,1.0168906544340595,1.2250776468456033,0.006040566401371134,low,-0.0023335580558905265,0,-0.7981593102325546,0.006040566401371134,-0.0019369171116376226
2017-08-24,212.60443115234375,213.6413447239777,212.39529868708377,213.48450534701752,50741700,-0.0023335580558905265,214.17071914672852,1.5382016257957534,-1.0182592243552482,0,0.0,-0.0,0.0,1.0168906544340595,1.2222188570337154,0.006052946433228106,low,0.0023335580558904727,1,-1.0182592243552482,0.006052946433228106,0.0007391247937572305
2017-08-25,213.10113525390625,214.01607164817918,212.95300472088786,213.39739631994303,64445900,0.0023335580558904727,214.06833114624024,1.5378169031653524,-0.6289408643793488,0,0.0,0.0,0.0,1.0168906544340595,1.2250709756936078,0.006087789238413005,low,4.074156668930553e-05,1,-0.6289408643793488,0.006087789238413005,0.0015187050998521196
2017-08-28,213.1098175048828,213.65876860184878,212.69155258836295,213.63262870656368,40565600,4.074156668930553e-05,213.97247619628905,1.5346666843615224,-0.562114692523697,0,0.0,0.0,0.0,1.0168906544340595,1.225120887004463,0.006088839083772156,low,0.001144453129082199,1,-0.562114692523697,0.006088839083772156,0.0013703506771884076
2017-08-29,213.35385131835938,213.6152503356472,211.68081783182186,211.79409960330165,51135700,0.001144453129082199,213.8648651123047,1.496452111020929,-0.34148355980245393,0,0.0,0.0,0.0,1.0168906544340595,1.2265229804370994,0.006068614502871665,low,0.004726212213429091,1,-0.34148355980245393,0.006068614502871665,-0.0004812848083329199
2017-08-30,214.36459350585938,214.63472794374306,213.15339615295224,213.3363887339727,62030800,0.004726212213429091,213.8025634765625,1.444999111899314,0.38894835620911117,0,0.0,0.0,0.0,1.0168906544340595,1.2323197883272927,0.006178029340704842,low,0.005998091769194363,1,0.38894835620911117,0.006178029340704842,0.0011822813818401063
2017-08-31,215.65423583984375,215.89821709745064,214.3994674887333,214.98328073343416,103803900,0.005998091769194363,213.82565612792968,1.4718204549013927,1.2423931912514308,0,0.0,0.0,0.0,1.0168906544340595,1.239711355506674,0.006319766777720481,low,0.0014129852734548875,1,1.2423931912514308,0.006319766777720481,0.0028486113468570843
2017-09-01,215.95916748046875,216.38614125358123,215.81103697860829,216.02887829828177,62007000,0.0014129852734548875,213.84439010620116,1.4975456372113778,1.4121622217841563,0,0.0,0.0,0.0,1.0168906544340595,1.2414630493953398,0.006314607603036861,low,-0.007207803396761826,0,1.4121622217841563,0.006314607603036861,0.002664496790369967
2017-09-05,214.40817260742188,215.68037196782498,213.4409564616852,215.4538084497364,91398800,-0.007207803396761826,213.76553115844726,1.418300982339424,0.45310653872255435,0,0.0,-0.0,0.0,1.0168906544340595,1.2325148278109537,0.006503349402157519,medium,0.0034079256663167748,1,0.45310653872255435,0.006503349402157519,0.001214787797679741
2017-09-06,215.14010620117188,215.4712292990506,214.55629299426707,215.08782640592375,57916900,0.0034079256663167748,213.74984741210938,1.4002692381003914,0.9928510540933745,0,0.0,0.0,0.0,1.0168906544340595,1.2367151467267667,0.00653613004920378,medium,-0.00012157265665764901,0,0.9928510540933745,0.00653613004920378,0.0016674823051266562
2017-09-07,215.11395263671875,215.46250674286236,214.7044098719873,215.44507571356027,58034700,-0.00012157265665764901,213.73329010009766,1.3809940639257583,0.9997599357496673,0,0.0,-0.0,0.0,1.0168906544340595,1.2365647959808503,0.006536134012950657,medium,-0.0011752074484853694,0,0.9997599357496673,0.006536134012950657,0.0006979253311093081
