,Date,Model,Gross Return,Net Return,Benchmark Return,Portfolio Value,Turnover,Transaction Cost ($),Transaction Cost Rate,Trade,Maximum Weight,HHI,Gross Growth,Net Growth
522,2023-02-01,Black-Litterman,0.003813393459442859,0.003813393459442871,0.010627967736933197,1239467.9768040974,0.0,0.0,0.0,None,0.19277997164392066,0.10182896260939142,1.2436843497483931,1.2394679768040928
523,2023-02-02,Black-Litterman,-3.293802538350144e-05,-3.293802538351098e-05,0.014556980415781462,1239427.1511764154,0.0,0.0,0.0,None,0.18992647276581118,0.10139419095717395,1.2436433852417121,1.2394271511764108
524,2023-02-03,Black-Litterman,0.0024525015428979793,0.002452501542898,-0.010629047461188312,1242466.8481769853,0.0,0.0,0.0,None,0.18852387831839,0.10210166865810266,1.2466934225628323,1.2424668481769805
525,2023-02-06,Black-Litterman,0.00043470798135343634,0.0004347079813533661,-0.0061114496083855,1243006.9584324548,0.0,0.0,0.0,None,0.1907076246029481,0.1029592949910614,1.2472353701439212,1.24300695843245
526,2023-02-07,Black-Litterman,0.00465142556682475,0.004651425566824852,0.013078689489489426,1248788.7127786488,0.0,0.0,0.0,None,0.1902718218845776,0.10259288554661765,1.2530367926324568,1.248788712778644
527,2023-02-08,Black-Litterman,-0.004800476461141161,-0.004800476461141123,-0.010934956415376562,1242793.9319580162,0.0,0.0,0.0,None,0.19075983414706926,0.10301034319465159,1.247021619004481,1.2427939319580112
528,2023-02-09,Black-Litterman,-0.0017943060426626873,-0.00179430604266273,-0.00866904802985724,1240563.9792961194,0.0,0.0,0.0,None,0.19149418138084792,0.1034098952437478,1.2447840805781702,1.2405639792961145
529,2023-02-10,Black-Litterman,0.007962570007332689,0.007962570007332692,0.0023336659339106003,1250442.05682984,0.0,0.0,0.0,None,0.1953401132505517,0.10412726277562445,1.2546957609637872,1.2504420568298351
530,2023-02-13,Black-Litterman,0.006937589600930417,0.006937589600930494,0.01173893540026616,1259117.1106398688,0.0,0.0,0.0,None,0.19389784405909832,0.10364741496200669,1.263400325227381,1.259117110639864
531,2023-02-14,Black-Litterman,0.00222377022638096,0.0022237702263809833,-0.00046007366899669666,1261917.0977820365,0.0,0.0,0.0,None,0.19502597316327036,0.10388497822262763,1.2662098372546218,1.2619170977820318
532,2023-02-15,Black-Litterman,0.004811364784616336,0.004811364784616412,0.0032472128019216395,1267988.6412674102,0.0,0.0,0.0,None,0.19426447662433047,0.10414028078297205,1.2723020346755236,1.2679886412674055
533,2023-02-16,Black-Litterman,-0.013241503680872378,-0.013241503680872402,-0.013768725834881201,1251198.5650067634,0.0,0.0,0.0,None,0.19592051846438346,0.10437093491144976,1.2554548426001861,1.2511985650067587
534,2023-02-17,Black-Litterman,0.0016849388459457013,0.0016849388459456716,-0.002498295071325596,1253306.7580729348,0.0,0.0,0.0,None,0.1966370387492122,0.10475728031550345,1.2575702072338137,1.25330675807293
535,2023-02-21,Black-Litterman,-0.015236002772697462,-0.015236002772697321,-0.020060789797157086,1234211.3728318952,0.0,0.0,0.0,None,0.19798766910193774,0.10494021280736088,1.2384098640695376,1.2342113728318906
536,2023-02-22,Black-Litterman,-0.0015514109194134514,-0.0015514109194135761,-0.0013780769013614913,1232296.6038312195,0.0,0.0,0.0,None,0.1980194643253157,0.10512302825503052,1.2364885814837108,1.2322966038312149
537,2023-02-23,Black-Litterman,0.003851851463190195,0.0038518514631902256,0.005319308248879828,1237043.227307771,0.0,0.0,0.0,None,0.19662813889667957,0.10488305183268522,1.2412513518355168,1.2370432273077665
538,2023-02-24,Black-Litterman,-0.003751940230678397,-0.0037519402306783745,-0.010682217723989806,1232401.915056147,0.0,0.0,0.0,None,0.197329056555498,0.10510074406962054,1.2365942509521812,1.2324019150561423
539,2023-02-27,Black-Litterman,0.0003114421582873191,0.0003114421582872673,0.0034057805834435406,1232785.7369684493,0.0,0.0,0.0,None,0.1963567484889656,0.10501279910098567,1.2369793785346235,1.2327857369684447
540,2023-02-28,Black-Litterman,-0.00267399316961733,-0.0026739931696173613,-0.003695863132134214,1229489.276328194,0.0,0.0,0.0,None,0.19475872144910186,0.10473334957688898,1.2336717041254643,1.2294892763281895
541,2023-03-01,Black-Litterman,-0.002563525539650722,-0.0025635255396507795,-0.0038361064051571914,1226337.4491676,0.0,0.0,0.0,None,0.19515972435726242,0.10508997806582784,1.2305091552043943,1.2263374491675954
542,2023-03-02,Black-Litterman,0.004573801416060351,0.004573801416060341,0.00777727451118948,1231946.4731291705,0.0,0.0,0.0,None,0.1961734549640702,0.10545358868751896,1.2361372597209435,1.2319464731291658
543,2023-03-03,Black-Litterman,0.007349036711833538,0.007349036711833623,0.01603783484897159,1241000.0929872107,0.0,0.0,0.0,None,0.19478162627749815,0.10515173655111572,1.2452216778234981,1.241000092987206
544,2023-03-06,Black-Litterman,0.004004211740866398,0.0040042117408662925,0.0006927414780084629,1245969.3201299664,0.0,0.0,0.0,None,0.194964788634047,0.10511610109353284,1.2502078090858202,1.2459693201299615
545,2023-03-07,Black-Litterman,-0.013738804555521728,-0.013738804555521678,-0.01532863424290587,1228851.1911585245,0.0,0.0,0.0,None,0.19503860416878818,0.10553932590373874,1.2330314483430032,1.2288511911585198
546,2023-03-08,Black-Litterman,0.002325596550196341,0.0023255965501962628,0.0016319822032602183,1231709.0032493873,0.0,0.0,0.0,None,0.19304016311209363,0.10518136266968481,1.235898982025553,1.2317090032493827
547,2023-03-09,Black-Litterman,-0.014564038861471246,-0.014564038861471285,-0.01844971479843871,1213770.345460039,0.0,0.0,0.0,None,0.1929366961177722,0.1048038519798884,1.2178993012224801,1.2137703454600346
548,2023-03-10,Black-Litterman,-0.012268245443419208,-0.01226824544341909,-0.014429449977018338,1198879.5129499917,0.0,0.0,0.0,None,0.19547562456189585,0.10490689642838423,1.202957813669714,1.1988795129499874
549,2023-03-13,Black-Litterman,-0.002089135666153181,-0.002089135666153208,-0.0014253904254784011,1196374.8910000676,0.0,0.0,0.0,None,0.19886389271267083,0.10548800965098099,1.200444671596299,1.1963748910000631
550,2023-03-14,Black-Litterman,0.011257120479630706,0.011257120479630789,0.016529971495393925,1209842.6272868605,0.0,0.0,0.0,None,0.19838547445222796,0.10521519714236022,1.2139582218935894,1.2098426272868559
551,2023-03-15,Black-Litterman,-0.021820593869472202,-0.021820593869472216,-0.006254229037113701,1183443.1426708587,0.0,0.0,0.0,None,0.19767465798798534,0.10405406571428541,1.1874689325591428,1.183443142670854
552,2023-03-16,Black-Litterman,0.012670623245103377,0.012670623245103485,0.017545198774913118,1198438.1048636422,0.0,0.0,0.0,None,0.1997844847605236,0.1042950359505943,1.202514904018865,1.1984381048636377
553,2023-03-17,Black-Litterman,-0.013568724184153658,-0.013568724184153669,-0.011692762177070049,1182176.8287669676,0.0,0.0,0.0,None,0.1977211964595952,0.10346963173889011,1.186198310958899,1.1821768287669632
554,2023-03-20,Black-Litterman,0.017266101495158007,0.01726610149515806,0.009615770300276605,1202588.4138776823,0.0,0.0,0.0,None,0.19797849911911858,0.10408967739127477,1.2066793313893003,1.2025884138776777
555,2023-03-21,Black-Litterman,0.011168917703922896,0.01116891770392292,0.013130339721821205,1216020.0249039733,0.0,0.0,0.0,None,0.19675534374025347,0.10408509566168657,1.220156633536612,1.2160200249039685
556,2023-03-22,Black-Litterman,-0.013078042314056085,-0.013078042314056071,-0.017046346685378966,1200116.8635635397,0.0,0.0,0.0,None,0.1966979728925198,0.10418381943624885,1.204199373453444,1.2001168635635349
557,2023-03-23,Black-Litterman,0.003415860792723926,0.003415860792723935,0.002703248171042283,1204216.2957044733,0.0,0.0,0.0,None,0.19460932591953023,0.10345139696964938,1.2083127508798464,1.2042162957044684
558,2023-03-24,Black-Litterman,0.0035669323014443205,0.0035669323014442256,0.006562154064048142,1208511.653707547,0.0,0.0,0.0,None,0.1948063874730781,0.10363070716698716,1.2126227206612066,1.2085116537075422
559,2023-03-27,Black-Litterman,0.005788041655946714,0.005788041655946818,0.0018698397436309744,1215506.5695009036,0.0,0.0,0.0,None,0.19462930439194442,0.10337385899931012,1.2196414314813413,1.2155065695008986
560,2023-03-28,Black-Litterman,0.004429634549092216,0.004429634549092176,-0.0022446078010766035,1220890.8193958134,0.0,0.0,0.0,None,0.19355098119108963,0.10306403635774813,1.2250439973037353,1.2208908193958083
561,2023-03-29,Black-Litterman,0.014777451831606206,0.01477745183160617,0.014534887692740028,1238932.4746710851,0.0,0.0,0.0,None,0.19250578803861756,0.10286651792131822,1.2431470259654895,1.2389324746710801
562,2023-03-30,Black-Litterman,0.00022726836316380353,0.00022726836316389054,0.005855098241038581,1239214.0448266743,0.0,0.0,0.0,None,0.19181198550696385,0.10272122382909384,1.2434295539552527,1.2392140448266693
563,2023-03-31,Black-Litterman,0.004559065805109971,0.0045590658051100075,0.014094717871337092,1244863.7032036555,0.0,0.0,0.0,None,0.19203960715916968,0.10255085641562342,1.2490984311157534,1.2448637032036507
564,2023-04-03,Black-Litterman,0.012032072042998688,0.01203207204299872,0.003810638022084145,1259841.9929643162,0.0,0.0,0.0,None,0.194891300667385,0.10332652055988124,1.2641276734277347,1.2598419929643112
565,2023-04-04,Black-Litterman,-0.01732339357497297,-0.017323393574972923,-0.005548340925136119,1238017.254277917,0.0,0.0,0.0,None,0.19621709172812088,0.10289836614814464,1.2422286922119312,1.2380172542779122
566,2023-04-05,Black-Litterman,-0.006787048255975326,-0.006787048255975314,-0.0026181375031003595,1229614.7714314028,0.0,0.0,0.0,None,0.19606899431976105,0.10243767582545413,1.2337976261329318,1.2296147714313979
567,2023-04-06,Black-Litterman,-0.0011378757521277511,-0.0011378757521277594,0.0039008530580915135,1228215.6225985328,0.0,0.0,0.0,None,0.1951991630761091,0.10228551906842816,1.2323937177311224,1.228215622598528
568,2023-04-10,Black-Litterman,0.013830241273910008,0.013830241273909971,0.0010262811264352134,1245202.1409954561,0.0,0.0,0.0,None,0.1953005854943402,0.10236070826395845,1.2494380201917947,1.245202140995451
569,2023-04-11,Black-Litterman,0.0011125753159150534,0.001112575315915132,0.0002688043507959037,1246587.5221608523,0.0,0.0,0.0,None,0.19527938850961818,0.10224897483152026,1.250828114091826,1.2465875221608471
570,2023-04-12,Black-Litterman,0.004045856744278344,0.0040458567442782645,-0.004076145473547843,1251631.03669472,0.0,0.0,0.0,None,0.19800317697751918,0.10330534306374575,1.2558887854531573,1.2516310366947148
571,2023-04-13,Black-Litterman,0.004319218750121737,0.004319218750121756,0.013282777690855285,1257037.104936646,0.0,0.0,0.0,None,0.197462353013759,0.10287676170087079,1.2613132438433543,1.257037104936641
572,2023-04-14,Black-Litterman,0.00010368740215155542,0.00010368740215160877,-0.0024427919758124306,1257167.443848465,0.0,0.0,0.0,None,0.1974418807780652,0.10265958715927372,1.2614440261369078,1.25716744384846
573,2023-04-17,Black-Litterman,0.007221765984771693,0.007221765984771755,0.003588251096636963,1266246.4129316125,0.0,0.0,0.0,None,0.19878310254132955,0.10319187172184456,1.2705538796965568,1.2662464129316071
574,2023-04-18,Black-Litterman,0.006174675234531391,0.006174675234531302,0.0006522692240453765,1274065.0732983553,0.0,0.0,0.0,None,0.20053306851596125,0.10369571111039098,1.2783991372716568,1.27406507329835
575,2023-04-19,Black-Litterman,-0.007485176834030773,-0.007485176834030827,-0.0001689482743481019,1264528.4709266548,0.0,0.0,0.0,None,0.20094501159492179,0.10376768517792356,1.268830093664706,1.2645284709266496
576,2023-04-20,Black-Litterman,-0.0032744039181330743,-0.003274403918133162,-0.005457160613583145,1260387.8939468616,0.0,0.0,0.0,None,0.19918412961144205,0.10315570982519079,1.264675431434565,1.2603878939468565
577,2023-04-21,Black-Litterman,-0.003485807834512223,-0.0034858078345122445,0.0007768033234800686,1255994.4239516172,0.0,0.0,0.0,None,0.19873411067161986,0.10294746600408701,1.2602670159075553,1.255994423951612
578,2023-04-24,Black-Litterman,-0.00172550721354062,-0.0017255072135405891,0.0010431614610924012,1253827.196512922,0.0,0.0,0.0,None,0.19948651570394543,0.1032416656558102,1.2580924160806195,1.2538271965129169
579,2023-04-25,Black-Litterman,-0.012656089393010413,-0.012656089393010439,-0.01587368122570887,1237958.6474304667,0.0,0.0,0.0,None,0.19934204940406688,0.10303924398364506,1.2421698859980348,1.2379586474304618
580,2023-04-26,Black-Litterman,-0.0140846599689438,-0.014084659968943813,-0.004235531107539381,1220522.420825795,0.0,0.0,0.0,None,0.19536949746800378,0.10174420609761202,1.2246743455300908,1.22052242082579
581,2023-04-27,Black-Litterman,0.018993038302566687,0.01899303830256671,0.019907993926020273,1243703.8499136807,0.0,0.0,0.0,None,0.1950844029407295,0.1018507931602851,1.2479346322829146,1.2437038499136759
582,2023-04-28,Black-Litterman,0.008252994358801804,0.00825299435880189,0.008535242694053258,1253968.1307710386,0.0,0.0,0.0,None,0.19448039089365787,0.10161184994643775,1.258233829763299,1.2539681307710338
583,2023-05-01,Black-Litterman,0.0033629777518421108,0.0033629777518420223,-0.0010097269830942057,1258185.1976963405,0.0,0.0,0.0,None,0.19466290066108322,0.10178415517718953,1.2624652421394078,1.2581851976963356
584,2023-05-02,Black-Litterman,-0.005478648867042711,-0.005478648867042746,-0.01123935373065632,1251292.0427884515,0.0,0.0,0.0,None,0.19288692439537952,0.10143986535465882,1.2555486383708798,1.2512920427884466
585,2023-05-03,Black-Litterman,-0.009557201025355861,-0.009557201025355844,-0.006864054572542244,1239333.193194094,0.0,0.0,0.0,None,0.1913798838497484,0.10106989997936719,1.2435491076368574,1.2393331931940892
586,2023-05-04,Black-Litterman,-0.006229430451337819,-0.006229430451337836,-0.007082850981939615,1231612.853261057,0.0,0.0,0.0,None,0.1901217411115364,0.10076901190977727,1.2358025049580104,1.2316128532610522
587,2023-05-05,Black-Litterman,0.015257465213592277,0.01525746521359217,0.018512370906023534,1250404.1435263006,0.0,0.0,0.0,None,0.18855307960843468,0.10069293277159287,1.2546577186882772,1.2504041435262956
588,2023-05-08,Black-Litterman,-0.002366700344311385,-0.002366700344311412,0.00026683700674068334,1247444.8116092884,0.0,0.0,0.0,None,0.18696518755650388,0.10028618703588578,1.2516883198334647,1.2474448116092836
589,2023-05-09,Black-Litterman,0.002209893704282753,0.002209893704282706,-0.004385574678523296,1250201.5320449038,0.0,0.0,0.0,None,0.1879783221836342,0.1008126138520015,1.254454417971189,1.2502015320448991
590,2023-05-10,Black-Litterman,-0.006248031842179047,-0.006248031842179036,0.0046724467004195525,1242390.2330635462,0.0,0.0,0.0,None,0.18921916859570517,0.10060191382631473,1.2466165468231427,1.2423902330635417
591,2023-05-11,Black-Litterman,-0.0021455014500674895,-0.002145501450067533,-0.0017438742796334061,1239724.6830169586,0.0,0.0,0.0,None,0.18812947452279433,0.10038297226540205,1.2439419292142555,1.2397246830169542
592,2023-05-12,Black-Litterman,0.0015966134609584452,0.001596613460958407,-0.0013102676644470845,1241704.0441337458,0.0,0.0,0.0,None,0.18871429345817758,0.10053135990803588,1.2459280236430896,1.2417040441337415
593,2023-05-15,Black-Litterman,0.013290042165489475,0.013290042165489568,0.003449990510034917,1258206.3432373423,0.0,0.0,0.0,None,0.1876167256395301,0.10002626514443401,1.2624864596124714,1.2582063432373378
594,2023-05-16,Black-Litterman,-0.011518855094737403,-0.011518855094737379,-0.00668264624384729,1243713.246690312,0.0,0.0,0.0,None,0.18736913219904347,0.09978527528597207,1.2479440610251273,1.2437132466903076
595,2023-05-17,Black-Litterman,0.014821546929730395,0.014821546929730367,0.012138859268546742,1262147.0009432598,0.0,0.0,0.0,None,0.18677947313452717,0.09997054007793606,1.2664405224912896,1.2621470009432554
596,2023-05-18,Black-Litterman,0.00810061170858965,0.008100611708589556,0.00963327283185511,1272371.163717062,0.0,0.0,0.0,None,0.18556813054969173,0.09977809941302095,1.2766994654160149,1.2723711637170576
597,2023-05-19,Black-Litterman,-0.0007974168086579118,-0.0007974168086579692,-0.0014550025391444343,1271356.5535642623,0.0,0.0,0.0,None,0.1857162237881809,0.09966425008341114,1.2756814038026876,1.271356553564258
598,2023-05-22,Black-Litterman,-0.0037821127401211456,-0.0037821127401213017,0.0004060348043068984,1266548.1397457903,0.0,0.0,0.0,None,0.1855098837589337,0.09972539257639175,1.2708566329130297,1.2665481397457858
599,2023-05-23,Black-Litterman,-0.014200221899715754,-0.014200221899715593,-0.011222692886000751,1248562.875114728,0.0,0.0,0.0,None,0.18507393988469897,0.09968947875729606,1.252810186722939,1.2485628751147237
600,2023-05-24,Black-Litterman,-0.007804482320338029,-0.007804482320338035,-0.0072449207352369704,1238818.4882300647,0.0,0.0,0.0,None,0.18569696419581422,0.09974468412937876,1.2430326517699206,1.2388184882300604
601,2023-05-25,Black-Litterman,0.004929028040043733,0.004929028040043804,0.008659868892332279,1244924.6592950753,0.0,0.0,0.0,None,0.18372076384393554,0.09933647293214252,1.2491595945651846,1.244924659295071
602,2023-05-26,Black-Litterman,0.014544519586690311,0.01454451958669023,0.012950663474598834,1263031.4903861461,0.0,0.0,0.0,None,0.18135919577527415,0.09904383100913638,1.26732802075524,1.2630314903861417
603,2023-05-30,Black-Litterman,-0.008406323753050282,-0.008406323753050282,0.00038098799505537073,1252414.0387676626,0.0,0.0,0.0,None,0.18203377590901346,0.09915083472917452,1.256674451111459,1.252414038767658
604,2023-05-31,Black-Litterman,-0.013579560086749771,-0.013579560086749765,-0.005545111949878612,1235406.8070747282,0.0,0.0,0.0,None,0.18318782614256432,0.09902080588367045,1.2396093648931077,1.2354068070747237
605,2023-06-01,Black-Litterman,0.01737194412230885,0.017371944122308802,0.009500962628466558,1256868.2250955503,0.0,0.0,0.0,None,0.18387046963581033,0.09912373245318583,1.2611437895135214,1.2568682250955459
606,2023-06-02,Black-Litterman,0.018107296346409556,0.018107296346409507,0.014461063367353866,1279626.7105157413,0.0,0.0,0.0,None,0.184420029876156,0.09977650961358427,1.2839796938456767,1.2796267105157366
607,2023-06-05,Black-Litterman,-0.007567130478564527,-0.00756713047856461,-0.0019160612414423905,1269943.6082334123,0.0,0.0,0.0,None,0.1851879410168092,0.09991827369356163,1.274263651970519,1.2699436082334077
608,2023-06-06,Black-Litterman,0.011195366046895229,0.011195366046895305,0.0021774617153842435,1284161.0917865003,0.0,0.0,0.0,None,0.1863700714735028,0.10047384993967728,1.2885294999945827,1.2841610917864956
609,2023-06-07,Black-Litterman,0.007776473309759147,0.007776473309759169,-0.003457798736354656,1294147.3362422092,0.0,0.0,0.0,None,0.18711452467797535,0.10127337105924686,1.298549715260128,1.2941473362422045
610,2023-06-08,Black-Litterman,-0.002876999828275237,-0.002876999828275162,0.006048552405333085,1290424.0745780775,0.0,0.0,0.0,None,0.1885870617783796,0.10139777741034983,1.2948137879523176,1.2904240745780728
611,2023-06-09,Black-Litterman,0.0014751978313536746,0.0014751978313536362,0.0017941873841125222,1292327.7053744216,0.0,0.0,0.0,None,0.18880342409149609,0.10139251250368178,1.2967238944443116,1.2923277053744169
612,2023-06-12,Black-Litterman,0.005967680338137079,0.005967680338136994,0.00907187222610184,1300039.9040122142,0.0,0.0,0.0,None,0.1878345260633259,0.10110503701143099,1.3044623281331793,1.3000399040122095
613,2023-06-13,Black-Litterman,0.004359442735488005,0.0043594427354880505,0.006592959906466023,1305707.3535276048,0.0,0.0,0.0,None,0.18752712860854745,0.10136816804605558,1.3101490569532772,1.3057073535276
614,2023-06-14,Black-Litterman,-0.004451518313810516,-0.004451518313810521,0.0011907163877831195,1299894.9733308996,0.0,0.0,0.0,None,0.18301833185164829,0.10045677519850393,1.304316904432428,1.2998949733308949
615,2023-06-15,Black-Litterman,0.011638166982925354,0.011638166982925302,0.01239787166669748,1315023.3680907898,0.0,0.0,0.0,None,0.18304208445284037,0.10059413733053607,1.319496762364865,1.315023368090785
616,2023-06-16,Black-Litterman,-0.002769667468905526,-0.0027696674689056122,-0.003406253219155997,1311381.190647338,0.0,0.0,0.0,None,0.18306346692209463,0.10042565041506449,1.3158421951068169,1.3113811906473334
617,2023-06-20,Black-Litterman,-0.0037174276543407254,-0.003717427654340688,-0.005188292758454338,1306506.2259438434,0.0,0.0,0.0,None,0.18367135248105587,0.10089708320113254,1.3109506469419785,1.3065062259438387
618,2023-06-21,Black-Litterman,0.005138621737056562,0.005138621737056592,-0.005123837608366655,1313219.8672360783,0.0,0.0,0.0,None,0.18529473267761756,0.10152960810463096,1.317687126432563,1.3132198672360735
619,2023-06-22,Black-Litterman,-0.005674999252274335,-0.0056749992522743264,0.0036098561563542297,1305767.3454714417,0.0,0.0,0.0,None,0.1823080910637676,0.10071764720351127,1.3102092529753266,1.3057673454714371
620,2023-06-23,Black-Litterman,-0.0033994401717715966,-0.0033994401717716283,-0.0075598534662010275,1301328.4675022585,0.0,0.0,0.0,None,0.18291107713707952,0.10090946902807321,1.3057552750073353,1.3013284675022538
621,2023-06-26,Black-Litterman,0.0006114784379538806,0.0006114784379538385,-0.004085814311852065,1302124.2018008316,0.0,0.0,0.0,None,0.1821202277982561,0.10088369399764402,1.3065537162032468,1.302124201800827
622,2023-06-27,Black-Litterman,0.007193625164063222,0.007193625164063189,0.010963234372568964,1311491.1952256418,0.0,0.0,0.0,None,0.18078201076080158,0.10072118987636947,1.3159525738943267,1.3114911952256372
623,2023-06-28,Black-Litterman,-0.0022232159845253837,-0.0022232159845253507,0.0005046735867977326,1308575.467036852,0.0,0.0,0.0,None,0.179946035260185,0.1006959869861537,1.3130269270971675,1.3085754670368472
624,2023-06-29,Black-Litterman,0.007866412551405282,0.007866412551405189,0.0039410594106013,1318869.2615152115,0.0,0.0,0.0,None,0.1821358772113514,0.10132119150853604,1.3233557385968175,1.318869261515207
625,2023-06-30,Black-Litterman,0.006484723515446703,0.0064847235154466,0.011800842454574134,1327421.764029159,0.0,0.0,0.0,None,0.1812583936381992,0.10110936745176596,1.3319373346741976,1.3274217640291543
626,2023-07-03,Black-Litterman,0.002379043671254812,0.0023790436712547436,0.0011504421616792548,1330579.7583759583,0.0,0.0,0.0,None,0.1816219836530834,0.10113878937188506,1.3351060717607621,1.3305797583759538
627,2023-07-05,Black-Litterman,-0.007701370473766727,-0.007701370473766733,-0.0014871680629819917,1320332.47071181,0.0,0.0,0.0,None,0.18275253699323418,0.10105887079867991,1.324823925280357,1.3203324707118056
628,2023-07-06,Black-Litterman,-0.007681414310406666,-0.007681414310406698,-0.007830644818855759,1310190.4499767898,0.0,0.0,0.0,None,0.18381100284725196,0.10133566693291872,1.3146474038219393,1.3101904499767854
629,2023-07-07,Black-Litterman,-0.0015616339985767857,-0.0015616339985767835,-0.0025248080420355867,1308144.4120254954,0.0,0.0,0.0,None,0.18291564097010451,0.10144688717638731,1.3125944057399903,1.308144412025491
630,2023-07-10,Black-Litterman,0.008638592963859361,0.00863859296385927,0.002531198833205739,1319444.9391389308,0.0,0.0,0.0,None,0.18146071050777746,0.1013608619098381,1.3239333745378168,1.3194449391389262
631,2023-07-11,Black-Litterman,0.00921410881070912,0.009214108810709165,0.006368470383345315,1331602.4483778963,0.0,0.0,0.0,None,0.18081845671866634,0.10136197237290105,1.3361322407089375,1.3316024483778919
632,2023-07-12,Black-Litterman,-0.0017131265033404632,-0.0017131265033404341,0.008045970099074484,1329321.244931667,0.0,0.0,0.0,None,0.17889306198167293,0.10071866073646231,1.3338432771554114,1.3293212449316627
633,2023-07-13,Black-Litterman,0.00562727850548435,0.005627278505484279,0.007936934629058756,1336801.7058001547,0.0,0.0,0.0,None,0.17853511248574325,0.10058864231712407,1.3413491847586327,1.3368017058001502
634,2023-07-14,Black-Litterman,-0.004027739030204336,-0.004027739030204369,-0.0006228156269154628,1331417.4173940597,0.0,0.0,0.0,None,0.17741228022755268,0.10018965255605672,1.3359465802940476,1.3314174173940552
635,2023-07-17,Black-Litterman,0.005911512077404684,0.005911512077404701,0.0034722158570845707,1339288.1075370517,0.0,0.0,0.0,None,0.17664476004149693,0.10028620873333946,1.3438440446382234,1.339288107537047
636,2023-07-18,Black-Litterman,-0.0025955221254676565,-0.002595522125467653,0.007430505967050305,1335811.9556215636,0.0,0.0,0.0,None,0.17607476967078467,0.10050269564928432,1.3403560676871868,1.335811955621559
637,2023-07-19,Black-Litterman,-0.0037253871117607904,-0.0037253871117608472,0.0022237855714153376,1330835.538978355,0.0,0.0,0.0,None,0.1763825261907971,0.10019064129990009,1.3353627224674547,1.3308355389783504
638,2023-07-20,Black-Litterman,0.004827324126182631,0.004827324126182697,-0.006634424603174649,1337259.9134836465,0.0,0.0,0.0,None,0.17845555680734884,0.10055116891664945,1.3418089511548268,1.337259913483642
639,2023-07-21,Black-Litterman,-0.0027132006391520826,-0.002713200639152036,0.0,1333631.6590316703,0.0,0.0,0.0,None,0.17752292233703607,0.09999736695662367,1.3381683542509335,1.333631659031666
640,2023-07-24,Black-Litterman,0.004861189863880335,0.0048611898638804,0.004467340879966031,1340114.695734705,0.0,0.0,0.0,None,0.17780047990480904,0.09990557779966376,1.3446734446907838,1.3401146957347005
641,2023-07-25,Black-Litterman,-0.01533781110477301,-0.015337811104773169,0.0027299265521920635,1319560.2696727957,0.0,0.0,0.0,None,0.16212397138713647,0.0969388123245308,1.324049097398512,1.319560269672791
642,2023-07-26,Black-Litterman,-0.002694308899488452,-0.002694308899488518,0.00015364151962793393,1316004.9666948048,0.0,0.0,0.0,None,0.16106887324218186,0.09657055345462286,1.3204817001320315,1.3160049666948002
643,2023-07-27,Black-Litterman,-0.00037322137322110894,-0.00037322137322115534,-0.006629910097008751,1315513.8055139692,0.0,0.0,0.0,None,0.15901918156924522,0.09645672794233161,1.3199888681385947,1.3155138055139646
644,2023-07-28,Black-Litterman,0.006026036436074472,0.006026036436074467,0.00979033491976189,1323441.1396381552,0.0,0.0,0.0,None,0.1620939800619185,0.09700490524513607,1.3279431691532106,1.3234411396381507
645,2023-07-31,Black-Litterman,0.006151255676601828,0.006151255676601908,0.0019039338074668954,1331581.964461003,0.0,0.0,0.0,None,0.16219128281280554,0.09747293462653778,1.336111687110669,1.3315819644609983
646,2023-08-01,Black-Litterman,0.00190449180505806,0.0019044918050581394,-0.002861510278747814,1334117.951400082,0.0,0.0,0.0,None,0.16195661595352023,0.09784912261560444,1.3386563008694137,1.3341179514000774
647,2023-08-02,Black-Litterman,-0.01501134295948988,-0.015011342959489804,-0.013910664167092524,1314091.0492832034,0.0,0.0,0.0,None,0.15973342281382094,0.09733261086562472,1.3185612720321809,1.314091049283199
648,2023-08-03,Black-Litterman,0.004785279895186584,0.004785279895186623,-0.0028660810319721675,1320379.342761783,0.0,0.0,0.0,None,0.15928677425304538,0.09756242347287744,1.324870956777808,1.3203793427617785
649,2023-08-04,Black-Litterman,-0.0028291990282167468,-0.0028291990282167667,-0.004522604518271245,1316643.7268083638,0.0,0.0,0.0,None,0.15819927237621664,0.09734111547318068,1.3211226331543797,1.3166437268083593
650,2023-08-07,Black-Litterman,0.013109606929213112,0.013109606929213147,0.008728420261284064,1333904.4085326358,0.0,0.0,0.0,None,0.16022425778322244,0.09774388625657271,1.3384420315803207,1.3339044085326313
651,2023-08-08,Black-Litterman,-0.003537352318137827,-0.0035373523181377875,-0.004348586054148562,1329185.9186809387,0.0,0.0,0.0,None,0.16085735487097086,0.09822450175005434,1.333707490557217,1.329185918680934
652,2023-08-09,Black-Litterman,-0.00013803381119866106,-0.00013803381119870117,-0.006685311684030526,1329002.4460827915,0.0,0.0,0.0,None,0.16221038626954026,0.09866903557229945,1.3335233938292712,1.329002446082787
653,2023-08-10,Black-Litterman,-0.008432941534921915,-0.008432941534921912,0.00035908893317460056,1317795.046155207,0.0,0.0,0.0,None,0.16070096358381836,0.09789075041065401,1.3222778690136583,1.3177950461552026
654,2023-08-11,Black-Litterman,0.0023939363797415816,0.0023939363797416124,-0.0005831590983617074,1320949.7636572414,0.0,0.0,0.0,None,0.16147000147548463,0.09819679795719305,1.3254433181084173,1.3209497636572367
